areaacres,areasqkm,states,huc8,name,globalid,shape_Length,shape_Area,EXTERNAL_PERMIT_NMBR,FACILITY_NAME,LOCATION_ADDRESS,CITY,STATE_CODE,ZIP,FAC_COUNTY_NAME,PERMIT_NAME,FACILITY_TYPE_CODE,FACILITY_TYPE_DESC,PERMIT_TYPE_CODE,PERMIT_STATUS_CODE,PERMIT_TYPE_DESC,PERMIT_STATUS_DESC,SIC_CODES,SIC_DESCRIPTIONS,TOTAL_DESIGN_FLOW_NMBR,NAICS_CODES,FAC_FEDERAL_AGENCY_NAME,CWP_CURRENT_SNC_STATUS,CWP_CURRENT_VIOL,CWA_CURRENT_STATUS,CWP_DATE_LAST_INSPECTION,DATE_LAST_FORMAL_EA,DMR_POUNDS,LIM_POLLUTANT,FAC_INDIAN_SPATIAL_FLG,FAC_DERIVED_TRIBES,PERMIT_EFFECTIVE_DATE,PERMIT_EXPIRATION_DATE,PERMIT_TERMINATION_DATE,PERMIT_COMPONENTS,PERM_FEATURE_NMBR,MAJOR_MINOR_FLAG,STATE_WATER_BODY_NAME,LATITUDE83,LONGITUDE83,SUB_TYPE_DESC,LATLONG_TYPE
388191.33,1570.96,"CT,MA",01080207,Farmington River,{5496824A-6FCF-4CE9-A775-6C1C75825A6E},3.294401104,0.170563808,CTP002460,EMHART GLASS,123 GREAT POND DRIVE,WINDSOR,CT,06095,HARTFORD,EMHART GLASS MANUFACTURING INC,,,IIU,TRM,Individual IU Permit (Non-NPDES),Terminated,,,,,,,No,Terminated Permit,,,,,N,,06/01/2013,05/31/2018,05/22/2018,,201,Minor,,41.875361,-72.875361,EXTERNAL OUTFALL,Permitted Feature
388191.33,1570.96,"CT,MA",01080207,Farmington River,{5496824A-6FCF-4CE9-A775-6C1C75825A6E},3.294401104,0.170563808,CTR100028,POWDER MILL VILLAGE,UNKNOWN,CANTON,CT,00000,HARTFORD,POWDER MILL VILLAGE,,,GPC,ADC,General Permit Covered Facility,Admin Continued,,,,,,,No,No Violation Identified,12/13/2002,,,,N,,10/01/2002,10/01/2007,,,,Minor,,41.8328,-72.93077,,Facility
388191.33,1570.96,"CT,MA",01080207,Farmington River,{5496824A-6FCF-4CE9-A775-6C1C75825A6E},3.294401104,0.170563808,CTR101056,TORRINGTON CHASE,TORRINGFORD ROAD,TORRINGTON,CT,06790,LITCHFIELD,Torrington Chase,,,GPC,PND,General Permit Covered Facility,Pending,,,,,,,No,Not Applicable,05/18/2010,,,,N,,,,,,,Minor,,41.83997,-73.07584,,Facility
388191.33,1570.96,"CT,MA",01080207,Farmington River,{5496824A-6FCF-4CE9-A775-6C1C75825A6E},3.294401104,0.170563808,CTR101444,WALGREENS DISTRIBUTION CENTER,60 - 80 INTERNATIONAL DRIVE,WINDSOR,CT,06095,HARTFORD,Walgreens Distribution Center,,,GPC,PND,General Permit Covered Facility,Pending,,,,,,,No,Not Applicable,03/05/2009,,,,N,,,,,,,Minor,,41.923235,-72.713579,,Facility
388191.33,1570.96,"CT,MA",01080207,Farmington River,{5496824A-6FCF-4CE9-A775-6C1C75825A6E},3.294401104,0.170563808,CTR101695,"MEEHAN GROUP, LLC",BRICKYARD ROAD,FARMINGTON,CT,06032,HARTFORD,"MEEHAN GROUP, LLC",,,GPC,PND,General Permit Covered Facility,Pending,,,,,,,No,Not Applicable,05/15/2009,,,,N,,,,,,,Minor,,41.75328,-72.85668,,Facility
388191.33,1570.96,"CT,MA",01080207,Farmington River,{5496824A-6FCF-4CE9-A775-6C1C75825A6E},3.294401104,0.170563808,CTRSW0068,SUPERIOR ELECTRIC SITE WETLAND AND STREAM RESTORATION PROJECT,90 BUSINESS PARK DRIVE,BRISTOL,CT,06010,,SUPERIOR ELECTRIC HOLDING GROUP,,,GPC,TRM,General Permit Covered Facility,Terminated,,,,,,,No,Terminated Permit,,,54,"Cadmium, total [as Cd];Copper, total [as Cu];Flow rate;Flow, maximum during 24 hr period;Lead, total [as Pb];Zinc, total [as Zn];pH",N,,07/01/2020,02/20/2023,01/29/2021,,,Minor,PEQUABUCK RIVER,41.66161,-72.91415,,Facility
388191.33,1570.96,"CT,MA",01080207,Farmington River,{5496824A-6FCF-4CE9-A775-6C1C75825A6E},3.294401104,0.170563808,CTRSW0068,SUPERIOR ELECTRIC SITE WETLAND AND STREAM RESTORATION PROJECT,90 BUSINESS PARK DRIVE,BRISTOL,CT,06010,,SUPERIOR ELECTRIC HOLDING GROUP,,,GPC,TRM,General Permit Covered Facility,Terminated,,,,,,,No,Terminated Permit,,,,,N,,07/01/2020,02/20/2023,01/29/2021,,001,Minor,,41.66161,-72.91415,EXTERNAL OUTFALL,Permitted Feature
388191.33,1570.96,"CT,MA",01080207,Farmington River,{5496824A-6FCF-4CE9-A775-6C1C75825A6E},3.294401104,0.170563808,CTU005154,LIBERTY RECYCLING,BROAD STREET,BRISTOL,CT,06010,HARTFORD,,,,UFT,,Unpermitted Facility,,,,,,,,No,Not Applicable,09/18/2008,,,,N,,,,,,,Minor,,41.67195,-72.90721,,Facility
388191.33,1570.96,"CT,MA",01080207,Farmington River,{5496824A-6FCF-4CE9-A775-6C1C75825A6E},3.294401104,0.170563808,MAR10000H,CONNECTICUT EXPANSION PROJECT,"TOWN HILL RD, SANDISFIELD; 1615 SUFFIELD ST,AGAWAM",SANDISFIELD; AGAWAM,MA,01255,,"Tennessee Gas Pipeline Company, LLC",,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,03/23/2017,02/15/2022,,,,Minor,"SMA-03, SMA-05, SMA-07, SMA-14 (SPECTACLE POND BROOK), SMA-16, SMA-20, SMA-21, SMA-23, SMA-30 (LOWER SPECTACLE POND), SMA-8/10, SMA-A, UNNAMED TRIBUTARY TO WORTHINGTON BROOK, WCT-01, WMA-01, WMA-01A, WMA-01B, WMA-03, WMA-04, WMA-05, WMA-06, WMA-07, WMA-08, WMA-09, WMA-10, WMA-12, WMA-13, WMA-14, WMA-15, WMA-16, WMA-18, WMA-19, WMA-20, WMA-21, WMA-23, WMA-24, WMA-31, WMA-A, WMA-F, WMA-G, WMA-H",42.1781,-73.1452,,Facility
388191.33,1570.96,"CT,MA",01080207,Farmington River,{5496824A-6FCF-4CE9-A775-6C1C75825A6E},3.294401104,0.170563808,MAR1001N0,TOLLAND STATE FOREST WASTEWATER IMPROVEMENTS,"MAIN ROAD, EAST OTIS ROAD, TOLLAND ROAD",TOLLAND & OTIS,MA,01034,,"J.L. Raymaakers & Sons, Inc.",,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,10/09/2018,02/15/2022,,Construction Stormwater,,Minor,UNNAMED BORDERING VEGETATED WETLAND,42.1446,-73.0485,,Facility
388191.33,1570.96,"CT,MA",01080207,Farmington River,{5496824A-6FCF-4CE9-A775-6C1C75825A6E},3.294401104,0.170563808,MAR1002Q0,1421 STRUCTURE REPLACEMENT PROJECT,1421 LINE ROW,OTIS,MA,01253,,NSTAR Electric Company,,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,07/03/2020,02/15/2022,,Construction Stormwater,,Minor,"GOOSE POND BROOK, GREENWATER BROOK, HOUSATONIC RIVER, WARD POND, WATSON POND, WHITE LILY POND",42.2234,-73.0438,,Facility
388191.33,1570.96,"CT,MA",01080207,Farmington River,{5496824A-6FCF-4CE9-A775-6C1C75825A6E},3.294401104,0.170563808,MAR1002QJ,GRANVILLE I SOLAR,0 HAYES ROAD,GRANVILLE,MA,01034,,"Granville I Solar, LLC",,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,07/13/2020,02/15/2022,,Construction Stormwater,,Minor,POND BROOK,42.0688,-72.9546,,Facility
388191.33,1570.96,"CT,MA",01080207,Farmington River,{5496824A-6FCF-4CE9-A775-6C1C75825A6E},3.294401104,0.170563808,MAR100306,ASHUWILLTICOOK RAIL TRAIL EXTENSION,MASSDOT ROW BETWEEN CRANE AVE & LANESBORO BOUNDARY,PITTSFIELD,MA,01201,,"J.H. Maxymillian, Inc.",,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,12/07/2020,02/15/2022,,Construction Stormwater,,Minor,"HOOSIC RIVER, UNIDENTIFIED WATER - EAST BRANCH HOUSATONIC RIVER, UNKAMET BROOK",42.2805,-73.1226,,Facility
328007.87,1327.4,CT,01100004,Quinnipiac,{4D418770-846C-40F0-A8F6-A1ED0AB50B19},4.493169126,0.142914474,CT0001708,GENERAL ELECTRIC COMPANY,41 WOODFORD AVE,PLAINVILLE,CT,06062,HARTFORD,GENERAL ELECTRIC COMPANY,POF,Privately Owned Facility,NPD,TRM,NPDES Individual Permit,Terminated,3613,Switchgear And Switchboard Apparatus,,,,,No,Terminated Permit,09/08/2008,,,,N,,12/01/2000,12/04/2005,02/02/2009,,001,Minor,QUINNIPIAC RIVER,41.671375,-72.851525,EXTERNAL OUTFALL,Permitted Feature
328007.87,1327.4,CT,01100004,Quinnipiac,{4D418770-846C-40F0-A8F6-A1ED0AB50B19},4.493169126,0.142914474,CT0020656,TILCON CONNECTICUT INC.,WOODFORD AVE.,PLAINVILLE,CT,06062,HARTFORD,TILCON CONNECTICUT INC.,POF,Privately Owned Facility,NPD,TRM,NPDES Individual Permit,Terminated,1442 3273 2951 1429,Asphalt Paving Mixtures And Blocks; Construction Sand And Gravel; Crushed And Broken Stone; Ready-Mixed Concrete,,,,,No,Terminated Permit,09/25/2014,08/25/1994,,,N,,07/01/2010,06/30/2015,12/30/2014,,001,Minor,QUINNIPIAC RIVER,41.668208,-72.832386,EXTERNAL OUTFALL,Permitted Feature
328007.87,1327.4,CT,01100004,Quinnipiac,{4D418770-846C-40F0-A8F6-A1ED0AB50B19},4.493169126,0.142914474,CTP001068,ACME-MONACO COPORATION,75 WINCHELL DRIVE,NEW BRITAIN,CT,060521098,HARTFORD,ACME-MONACO CORPORATION,POF,Privately Owned Facility,IIU,TRM,Individual IU Permit (Non-NPDES),Terminated,3843 3841 3495,Dental Equipment And Supplies; Surgical And Medical Instruments; Wire Springs,,,,,No,Terminated Permit,04/23/2014,,,,N,,02/01/2014,01/31/2019,06/12/2014,,001,Minor,CONNECTICUT RIVER,41.664444,-72.821944,EXTERNAL OUTFALL,Permitted Feature
328007.87,1327.4,CT,01100004,Quinnipiac,{4D418770-846C-40F0-A8F6-A1ED0AB50B19},4.493169126,0.142914474,CT0000086,ALLNEX USA INCORPORATED,528 SOUTH CHERRY STREET,WALLINGFORD,CT,06492,NEW HAVEN,ALLNEX USA INCORPORATED,POF,Privately Owned Facility,NPD,ADC,NPDES Individual Permit,Admin Continued,2821,Plastics Materials And Resins,,,,,No,No Violation Identified,09/19/2019,05/07/2014,,,N,,06/01/2011,05/31/2016,,,001,Major,QUINNIPIAC RIVER,41.433877,-72.844805,EXTERNAL OUTFALL,Permitted Feature
328007.87,1327.4,CT,01100004,Quinnipiac,{4D418770-846C-40F0-A8F6-A1ED0AB50B19},4.493169126,0.142914474,CT0000086,ALLNEX USA INCORPORATED,528 SOUTH CHERRY STREET,WALLINGFORD,CT,06492,NEW HAVEN,ALLNEX USA INCORPORATED,POF,Privately Owned Facility,NPD,ADC,NPDES Individual Permit,Admin Continued,2821,Plastics Materials And Resins,,,,,No,No Violation Identified,09/19/2019,05/07/2014,,,N,,06/01/2011,05/31/2016,,,002,Major,QUINNIPIAC RIVER,41.43721,-72.841471,EXTERNAL OUTFALL,Permitted Feature
328007.87,1327.4,CT,01100004,Quinnipiac,{4D418770-846C-40F0-A8F6-A1ED0AB50B19},4.493169126,0.142914474,CT0000892,"TILCON CONNECTICUT, INC.",1 FOREST ROAD,NORTH BRANFORD,CT,064710023,NEW HAVEN,"TILCON CONNECTICUT, INC.",POF,Privately Owned Facility,NPD,EFF,NPDES Individual Permit,Effective,1429,Crushed And Broken Stone,,,,,No,No Violation Identified,02/27/2020,,,,N,,04/01/2018,03/31/2023,,,002,Minor,FARM RIVER,41.26849,-72.764608,EXTERNAL OUTFALL,Permitted Feature
328007.87,1327.4,CT,01100004,Quinnipiac,{4D418770-846C-40F0-A8F6-A1ED0AB50B19},4.493169126,0.142914474,CT0001341,"PHARMACIA & UPJOHN COMPANY, LLC",41 STILES LANE,NORTH HAVEN,CT,06473,NEW HAVEN,"PHARMACIA & UPJOHN COMPANY, LLC",POF,Privately Owned Facility,NPD,EFF,NPDES Individual Permit,Effective,2869,Industrial Organic Chemicals,,,,,No,No Violation Identified,02/20/2020,06/23/1995,,,N,,10/01/2018,09/30/2023,,,001,Minor,QUINNIPIAC RIVER,41.373322,-72.873695,EXTERNAL OUTFALL,Permitted Feature
328007.87,1327.4,CT,01100004,Quinnipiac,{4D418770-846C-40F0-A8F6-A1ED0AB50B19},4.493169126,0.142914474,CT0003701,ALLEGHENY LUDLUM CORPORATION,80 VALLEY STREET,WALLINGFORD,CT,06492,NEW HAVEN,ALLEGHENY LUDLUM CORPORATION,POF,Privately Owned Facility,NPD,TRM,NPDES Individual Permit,Terminated,3316,Cold Finishing Of Steel Shapes,,,,,No,Terminated Permit,02/23/2017,02/21/1995,,,N,,07/01/2009,06/30/2014,03/31/2017,,003,Major,QUINNIPIAC RIVER,41.45271,-72.837443,EXTERNAL OUTFALL,Permitted Feature
328007.87,1327.4,CT,01100004,Quinnipiac,{4D418770-846C-40F0-A8F6-A1ED0AB50B19},4.493169126,0.142914474,CT0003701,ALLEGHENY LUDLUM CORPORATION,80 VALLEY STREET,WALLINGFORD,CT,06492,NEW HAVEN,ALLEGHENY LUDLUM CORPORATION,POF,Privately Owned Facility,NPD,TRM,NPDES Individual Permit,Terminated,3316,Cold Finishing Of Steel Shapes,,,,,No,Terminated Permit,02/23/2017,02/21/1995,,,N,,07/01/2009,06/30/2014,03/31/2017,,005,Major,QUINNIPIAC RIVER,41.45271,-72.837443,EXTERNAL OUTFALL,Permitted Feature
328007.87,1327.4,CT,01100004,Quinnipiac,{4D418770-846C-40F0-A8F6-A1ED0AB50B19},4.493169126,0.142914474,CT0003701,ALLEGHENY LUDLUM CORPORATION,80 VALLEY STREET,WALLINGFORD,CT,06492,NEW HAVEN,ALLEGHENY LUDLUM CORPORATION,POF,Privately Owned Facility,NPD,TRM,NPDES Individual Permit,Terminated,3316,Cold Finishing Of Steel Shapes,,,,,No,Terminated Permit,02/23/2017,02/21/1995,,,N,,07/01/2009,06/30/2014,03/31/2017,,006,Major,QUINNIPIAC RIVER,41.45271,-72.837443,EXTERNAL OUTFALL,Permitted Feature
328007.87,1327.4,CT,01100004,Quinnipiac,{4D418770-846C-40F0-A8F6-A1ED0AB50B19},4.493169126,0.142914474,CT0003760,"PSEG POWER CONNECTICUT, LLC",1 WATERFRONT STREET,NEW HAVEN,CT,06512,NEW HAVEN,PSEG POWER CONNECTICUT LLC,POF,Privately Owned Facility,NPD,ADC,NPDES Individual Permit,Admin Continued,4911,Electric Services,,,,,No,No Violation Identified,09/24/2019,06/01/2001,5371926,"Aluminum, total [as Al];Arsenic, total [as As];Copper, dissolved [as Cu];Copper, total [as Cu];Duration of discharge;Flow;Flow rate;Flow, maximum during 24 hr period;Fluoride, total [as F];Hydrazine;Iron, dissolved [as Fe];Iron, total [as Fe];Lead, dissolved [as Pb];Lead, total [as Pb];Nickel, dissolved [as Ni];Nickel, total [as Ni];Nitrogen, ammonia total [as N];Nitrogen, nitrate total [as N];Nitrogen, nitrite total [as N];Number of pumps in operation;Oil & Grease;Oxidants, total residual;Pass/Fail Static 4 Day Chronic Cyprinodon Variega;Pass/Fail Static 4 Day Chronic Mysidopsis Bahia;Phosphate, total [as PO4];Salinity;Solids, total suspended;Surfactants [MBAS];Temperature, water deg. fahrenheit;Vanadium, total [as V];Zinc, dissolved [as Zn];Zinc, total [as Zn];pH;pH, maximum;pH, minimum",N,,01/01/2006,01/03/2011,,,,Major,NEW HAVEN HARBOR,41.283986,-72.904546,,Facility
328007.87,1327.4,CT,01100004,Quinnipiac,{4D418770-846C-40F0-A8F6-A1ED0AB50B19},4.493169126,0.142914474,CT0003794,UNITED ILLUM.-ENGLISH STATION,510 GRAND AVENUE,NEW HAVEN,CT,06512,NEW HAVEN,QUINNIPIAC ENERGY LLC (ENG STA,POF,Privately Owned Facility,NPD,TRM,NPDES Individual Permit,Terminated,4911,Electric Services,,,,,No,Terminated Permit,09/26/2005,,,,N,,05/15/1987,09/30/2000,03/01/2007,,009,Major,LONG ISLAND SOUND,41.306934,-72.907863,EXTERNAL OUTFALL,Permitted Feature
328007.87,1327.4,CT,01100004,Quinnipiac,{4D418770-846C-40F0-A8F6-A1ED0AB50B19},4.493169126,0.142914474,CT0003794,UNITED ILLUM.-ENGLISH STATION,510 GRAND AVENUE,NEW HAVEN,CT,06512,NEW HAVEN,QUINNIPIAC ENERGY LLC (ENG STA,POF,Privately Owned Facility,NPD,TRM,NPDES Individual Permit,Terminated,4911,Electric Services,,,,,No,Terminated Permit,09/26/2005,,,,N,,05/15/1987,09/30/2000,03/01/2007,,012,Major,LONG ISLAND SOUND,41.306379,-72.907863,EXTERNAL OUTFALL,Permitted Feature
328007.87,1327.4,CT,01100004,Quinnipiac,{4D418770-846C-40F0-A8F6-A1ED0AB50B19},4.493169126,0.142914474,CT0003794,UNITED ILLUM.-ENGLISH STATION,510 GRAND AVENUE,NEW HAVEN,CT,06512,NEW HAVEN,QUINNIPIAC ENERGY LLC (ENG STA,POF,Privately Owned Facility,NPD,TRM,NPDES Individual Permit,Terminated,4911,Electric Services,,,,,No,Terminated Permit,09/26/2005,,,,N,,05/15/1987,09/30/2000,03/01/2007,,014,Major,LONG ISLAND SOUND,41.305823,-72.907863,EXTERNAL OUTFALL,Permitted Feature
328007.87,1327.4,CT,01100004,Quinnipiac,{4D418770-846C-40F0-A8F6-A1ED0AB50B19},4.493169126,0.142914474,CT0003794,UNITED ILLUM.-ENGLISH STATION,510 GRAND AVENUE,NEW HAVEN,CT,06512,NEW HAVEN,QUINNIPIAC ENERGY LLC (ENG STA,POF,Privately Owned Facility,NPD,TRM,NPDES Individual Permit,Terminated,4911,Electric Services,,,,,No,Terminated Permit,09/26/2005,,,,N,,05/15/1987,09/30/2000,03/01/2007,,016,Major,LONG ISLAND SOUND,41.305546,-72.907308,EXTERNAL OUTFALL,Permitted Feature
328007.87,1327.4,CT,01100004,Quinnipiac,{4D418770-846C-40F0-A8F6-A1ED0AB50B19},4.493169126,0.142914474,CT0003794,UNITED ILLUM.-ENGLISH STATION,510 GRAND AVENUE,NEW HAVEN,CT,06512,NEW HAVEN,QUINNIPIAC ENERGY LLC (ENG STA,POF,Privately Owned Facility,NPD,TRM,NPDES Individual Permit,Terminated,4911,Electric Services,,,,,No,Terminated Permit,09/26/2005,,,,N,,05/15/1987,09/30/2000,03/01/2007,,020,Major,LONG ISLAND SOUND,41.305268,-72.90703,EXTERNAL OUTFALL,Permitted Feature
328007.87,1327.4,CT,01100004,Quinnipiac,{4D418770-846C-40F0-A8F6-A1ED0AB50B19},4.493169126,0.142914474,CT0003794,UNITED ILLUM.-ENGLISH STATION,510 GRAND AVENUE,NEW HAVEN,CT,06512,NEW HAVEN,QUINNIPIAC ENERGY LLC (ENG STA,POF,Privately Owned Facility,NPD,TRM,NPDES Individual Permit,Terminated,4911,Electric Services,,,,,No,Terminated Permit,09/26/2005,,,,N,,05/15/1987,09/30/2000,03/01/2007,,021,Major,LONG ISLAND SOUND,41.305268,-72.90703,EXTERNAL OUTFALL,Permitted Feature
328007.87,1327.4,CT,01100004,Quinnipiac,{4D418770-846C-40F0-A8F6-A1ED0AB50B19},4.493169126,0.142914474,CT0003794,UNITED ILLUM.-ENGLISH STATION,510 GRAND AVENUE,NEW HAVEN,CT,06512,NEW HAVEN,QUINNIPIAC ENERGY LLC (ENG STA,POF,Privately Owned Facility,NPD,TRM,NPDES Individual Permit,Terminated,4911,Electric Services,,,,,No,Terminated Permit,09/26/2005,,,,N,,05/15/1987,09/30/2000,03/01/2007,,023,Major,LONG ISLAND SOUND,41.305268,-72.906197,EXTERNAL OUTFALL,Permitted Feature
328007.87,1327.4,CT,01100004,Quinnipiac,{4D418770-846C-40F0-A8F6-A1ED0AB50B19},4.493169126,0.142914474,CT0003794,UNITED ILLUM.-ENGLISH STATION,510 GRAND AVENUE,NEW HAVEN,CT,06512,NEW HAVEN,QUINNIPIAC ENERGY LLC (ENG STA,POF,Privately Owned Facility,NPD,TRM,NPDES Individual Permit,Terminated,4911,Electric Services,,,,,No,Terminated Permit,09/26/2005,,,,N,,05/15/1987,09/30/2000,03/01/2007,,025,Major,LONG ISLAND SOUND,41.305823,-72.905919,EXTERNAL OUTFALL,Permitted Feature
328007.87,1327.4,CT,01100004,Quinnipiac,{4D418770-846C-40F0-A8F6-A1ED0AB50B19},4.493169126,0.142914474,CT0003794,UNITED ILLUM.-ENGLISH STATION,510 GRAND AVENUE,NEW HAVEN,CT,06512,NEW HAVEN,QUINNIPIAC ENERGY LLC (ENG STA,POF,Privately Owned Facility,NPD,TRM,NPDES Individual Permit,Terminated,4911,Electric Services,,,,,No,Terminated Permit,09/26/2005,,,,N,,05/15/1987,09/30/2000,03/01/2007,,026,Major,LONG ISLAND SOUND,41.305823,-72.905919,EXTERNAL OUTFALL,Permitted Feature
328007.87,1327.4,CT,01100004,Quinnipiac,{4D418770-846C-40F0-A8F6-A1ED0AB50B19},4.493169126,0.142914474,CT0003794,UNITED ILLUM.-ENGLISH STATION,510 GRAND AVENUE,NEW HAVEN,CT,06512,NEW HAVEN,QUINNIPIAC ENERGY LLC (ENG STA,POF,Privately Owned Facility,NPD,TRM,NPDES Individual Permit,Terminated,4911,Electric Services,,,,,No,Terminated Permit,09/26/2005,,,,N,,05/15/1987,09/30/2000,03/01/2007,,028,Major,LONG ISLAND SOUND,41.305823,-72.905919,EXTERNAL OUTFALL,Permitted Feature
328007.87,1327.4,CT,01100004,Quinnipiac,{4D418770-846C-40F0-A8F6-A1ED0AB50B19},4.493169126,0.142914474,CT0003794,UNITED ILLUM.-ENGLISH STATION,510 GRAND AVENUE,NEW HAVEN,CT,06512,NEW HAVEN,QUINNIPIAC ENERGY LLC (ENG STA,POF,Privately Owned Facility,NPD,TRM,NPDES Individual Permit,Terminated,4911,Electric Services,,,,,No,Terminated Permit,09/26/2005,,,,N,,05/15/1987,09/30/2000,03/01/2007,,029,Major,LONG ISLAND SOUND,41.305823,-72.905919,EXTERNAL OUTFALL,Permitted Feature
328007.87,1327.4,CT,01100004,Quinnipiac,{4D418770-846C-40F0-A8F6-A1ED0AB50B19},4.493169126,0.142914474,CT0003794,UNITED ILLUM.-ENGLISH STATION,510 GRAND AVENUE,NEW HAVEN,CT,06512,NEW HAVEN,QUINNIPIAC ENERGY LLC (ENG STA,POF,Privately Owned Facility,NPD,TRM,NPDES Individual Permit,Terminated,4911,Electric Services,,,,,No,Terminated Permit,09/26/2005,,,,N,,05/15/1987,09/30/2000,03/01/2007,,032,Major,LONG ISLAND SOUND,41.306379,-72.905919,EXTERNAL OUTFALL,Permitted Feature
328007.87,1327.4,CT,01100004,Quinnipiac,{4D418770-846C-40F0-A8F6-A1ED0AB50B19},4.493169126,0.142914474,CT0003794,UNITED ILLUM.-ENGLISH STATION,510 GRAND AVENUE,NEW HAVEN,CT,06512,NEW HAVEN,QUINNIPIAC ENERGY LLC (ENG STA,POF,Privately Owned Facility,NPD,TRM,NPDES Individual Permit,Terminated,4911,Electric Services,,,,,No,Terminated Permit,09/26/2005,,,,N,,05/15/1987,09/30/2000,03/01/2007,,033,Major,LONG ISLAND SOUND,41.306379,-72.905919,EXTERNAL OUTFALL,Permitted Feature
328007.87,1327.4,CT,01100004,Quinnipiac,{4D418770-846C-40F0-A8F6-A1ED0AB50B19},4.493169126,0.142914474,CT0003794,UNITED ILLUM.-ENGLISH STATION,510 GRAND AVENUE,NEW HAVEN,CT,06512,NEW HAVEN,QUINNIPIAC ENERGY LLC (ENG STA,POF,Privately Owned Facility,NPD,TRM,NPDES Individual Permit,Terminated,4911,Electric Services,,,,,No,Terminated Permit,09/26/2005,,,,N,,05/15/1987,09/30/2000,03/01/2007,,034,Major,LONG ISLAND SOUND,41.306934,-72.907863,EXTERNAL OUTFALL,Permitted Feature
328007.87,1327.4,CT,01100004,Quinnipiac,{4D418770-846C-40F0-A8F6-A1ED0AB50B19},4.493169126,0.142914474,CT0003794,UNITED ILLUM.-ENGLISH STATION,510 GRAND AVENUE,NEW HAVEN,CT,06512,NEW HAVEN,QUINNIPIAC ENERGY LLC (ENG STA,POF,Privately Owned Facility,NPD,TRM,NPDES Individual Permit,Terminated,4911,Electric Services,,,,,No,Terminated Permit,09/26/2005,,,,N,,05/15/1987,09/30/2000,03/01/2007,,035,Major,LONG ISLAND SOUND,41.306379,-72.905919,EXTERNAL OUTFALL,Permitted Feature
328007.87,1327.4,CT,01100004,Quinnipiac,{4D418770-846C-40F0-A8F6-A1ED0AB50B19},4.493169126,0.142914474,CT0003794,UNITED ILLUM.-ENGLISH STATION,510 GRAND AVENUE,NEW HAVEN,CT,06512,NEW HAVEN,QUINNIPIAC ENERGY LLC (ENG STA,POF,Privately Owned Facility,NPD,TRM,NPDES Individual Permit,Terminated,4911,Electric Services,,,,,No,Terminated Permit,09/26/2005,,,,N,,05/15/1987,09/30/2000,03/01/2007,,037,Major,LONG ISLAND SOUND,41.306657,-72.905919,EXTERNAL OUTFALL,Permitted Feature
328007.87,1327.4,CT,01100004,Quinnipiac,{4D418770-846C-40F0-A8F6-A1ED0AB50B19},4.493169126,0.142914474,CT0003794,UNITED ILLUM.-ENGLISH STATION,510 GRAND AVENUE,NEW HAVEN,CT,06512,NEW HAVEN,QUINNIPIAC ENERGY LLC (ENG STA,POF,Privately Owned Facility,NPD,TRM,NPDES Individual Permit,Terminated,4911,Electric Services,,,,,No,Terminated Permit,09/26/2005,,,,N,,05/15/1987,09/30/2000,03/01/2007,,SUM,Major,LONG ISLAND SOUND,41.306934,-72.907863,EXTERNAL OUTFALL,Permitted Feature
328007.87,1327.4,CT,01100004,Quinnipiac,{4D418770-846C-40F0-A8F6-A1ED0AB50B19},4.493169126,0.142914474,CT0025267,ERICKSON METALS CORPORATION,25 KNOTTER DRIVE,CHESHIRE,CT,06410,NEW HAVEN,ERICKSON METALS CORPORATION,POF,Privately Owned Facility,NPD,TRM,NPDES Individual Permit,Terminated,3353 3471,"Aluminum Sheet, Plate, And Foil; Plating And Polishing",,,,,No,Terminated Permit,01/04/2011,,,,N,,08/01/2006,07/31/2011,07/06/2010,,001,Minor,TEN MILE RIVER TRIBUTARY,41.559694,-72.915806,EXTERNAL OUTFALL,Permitted Feature
328007.87,1327.4,CT,01100004,Quinnipiac,{4D418770-846C-40F0-A8F6-A1ED0AB50B19},4.493169126,0.142914474,CT0025275,AGC INCORPORATED,106 EVANSVILLE AVE,MERIDEN,CT,06450,NEW HAVEN,AGC INCORPORATED,POF,Privately Owned Facility,NPD,TRM,NPDES Individual Permit,Terminated,3444,Sheet Metal Work,,,,,No,Terminated Permit,12/17/2008,,,,N,,02/20/2004,02/19/2009,12/23/2008,,001,Minor,QUINNIPIAC RIVER,41.515766,-72.826665,EXTERNAL OUTFALL,Permitted Feature
