"","Year","Data Source","NPDES Permit Number","FRS ID","Facility Name","City","County","State","Major/Non-Major Status","Facility Latitude","Facility Longitude","SIC Code","4-Digit SIC Code","SIC Description","HUC 12 Code","Watershed Name","Total Pounds (lb/yr)","Load Over Limit","Total TWPE (lb-eq/yr)","TWPE Over Limit","Avg Concentration (mg/L)","Max Concentration (mg/L)","Average Flow (MGD)","Links to TRI ID","Contains Potential Outliers?","Link to DFR"
"70",2007,"ICIS","MA0100421",1.10002e+11,"STURBRIDGE WATER POLLUTION CONTROL FACILITY","STURBRIDGE","WORCESTER","MA","Major",42.104697,-72.088066,4952,4952,"SEWERAGE SYSTEMS",11000010103,"McKinstry Brook-Quinebaug River",15638.49812,0,0,0,2.787777778,5.136666667,0.617083333,NA,"Y","https://echo.epa.gov/detailed-facility-report?fid=MA0100421&sys=ICP"
"71",2007,"ICIS","NY0109584",1.1002e+11,"NORTH CASTLE (T) SD#2","ARMONK","WESTCHESTER","NY","Non-Major",41.120361,-73.710806,4952,4952,"SEWERAGE SYSTEMS",11000060403,"Byram River",15590.52,0,0,0,9.136727273,20.86,0.29429589,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NY0109584&sys=ICP"
"72",2007,"ICIS","MA0100901",1.10024e+11,"SOUTHBRIDGE WASTEWTER TREATMENT FACILITY","SOUTHBRIDGE","WORCESTER","MA","Major",42.06969,-72.0063,4952,4952,"SEWERAGE SYSTEMS",11000010104,"Cady Brook-Quinebaug River",14960.98623,0,0,0,1.457142857,5.6,2.296666667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0100901&sys=ICP"
"73",2007,"ICIS","CT0101273",1.1004e+11,"NEW CANAAN WASTEWATER TREATMENT PLANT","NEW CANAAN","FAIRFIELD","CT","Major",41.14066,-73.48368,4952,4952,"SEWERAGE SYSTEMS",11000060404,"Fivemile River",14880.75506,0,0,0,4.566666667,6.7,1.036916667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0101273&sys=ICP"
"74",2007,"ICIS","MA0101567",1.10001e+11,"WARREN WASTEWATER TREATMENT PLANT","WARREN","WORCESTER","MA","Major",42.210084,-72.24737,4952,4952,"SEWERAGE SYSTEMS",10802040305,"Middle Quaboag River",14408,0,0,0,7.383321699,11.44338321,0.323333333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0101567&sys=ICP"
"75",2007,"ICIS","MA0001716",1.10008e+11,"MEADWESTVACO CUSTOM PAPERS LAUREL MILL","LEE","BERKSHIRE","MA","Major",42.278795,-73.264413,2621,2621,"PAPER MILLS",11000050107,"Konkapot Brook-Housatonic River",13217.2745,0,0,0,1.456111111,3.033333333,0.525,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0001716&sys=ICP"
"76",2007,"ICIS","MA0101087",1.1001e+11,"STOCKBRIDGE WASTEWATER TREATMENT PLANT","STOCKBRIDGE","BERKSHIRE","MA","Non-Major",42.293751,-73.325903,4952,4952,"SEWERAGE SYSTEMS",11000050107,"Konkapot Brook-Housatonic River",12975.59817,0,0,0,6.068333333,9.75,0.226308333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0101087&sys=ICP"
"77",2007,"ICIS","CT0100145",1.10001e+11,"DANBURY WATER POLLUTION CONTROL FACILITY","DANBURY","FAIRFIELD","CT","Major",41.402711,-73.418112,4952,4952,"SEWERAGE SYSTEMS",11000050802,"Limekiln Brook-Still River",12913.81667,0,0,0,0.461666667,1.78,8.833333333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0100145&sys=ICP"
"78",2007,"ICIS","MA0102148",1.10002e+11,"BELCHERTOWN WATER RECLAMATION FACILITY","BELCHERTOWN","HAMPSHIRE","MA","Major",42.281579,-72.42563,4952,4952,"SEWERAGE SYSTEMS",10802010701,"Batchelor Brook",11967.07564,0,0,0,5.162083333,10.25,0.37575,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0102148&sys=ICP"
"79",2007,"ICIS","MA0001848",1.10011e+11,"ONYX SPECIALTY PAPERS INC - WILLOW MILL","LEE","BERKSHIRE","MA","Major",42.274705,-73.286202,2621,2621,"PAPER MILLS",11000050107,"Konkapot Brook-Housatonic River",11416.15712,0,0,0,1.249166667,2.166666667,1,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0001848&sys=ICP"
"80",2007,"ICIS","NHG580501",1.10028e+11,"BETHLEHEM VILLAGE WASTEWATER TREATMENT PLANT","BETHLEHEM","GRAFTON","NH","Non-Major",44.28789,-71.6821,NA,NA,NA,10801030403,"Baker Brook-Ammonoosuc River",11001.39803,0,0,0,55.2,55.2,0.180833333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NHG580501&sys=ICP"
"81",2007,"ICIS","NY0024881",1.10009e+11,"NORTHPORT (V) STP","NORTHPORT","SUFFOLK","NY","Non-Major",40.889667,-73.355417,4952,4952,"SEWERAGE SYSTEMS",20302010204,"Northport Bay",10857.34528,0,0,0,3.146666667,5.12,0.370833333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NY0024881&sys=ICP"
"82",2007,"ICIS","NH0100153",1.10001e+11,"LITTLETON WASTEWATER TREATMENT PLANT","LITTLETON","GRAFTON","NH","Major",44.30882,-71.79048,4952,4952,"SEWERAGE SYSTEMS",10801030403,"Baker Brook-Ammonoosuc River",10666.82492,0,0,0,11.62420968,23.80645161,0.84275,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NH0100153&sys=ICP"
"83",2007,"ICIS","VT0100579",1.10011e+11,"ST JOHNSBURY","ST JOHNSBURY","CALEDONIA","VT","Major",44.410639,-72.016572,NA,NA,NA,10801020403,"Water Andric-Passumpsic River",10665.84,0,0,0,3.254654155,5.282494342,1.18725,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=VT0100579&sys=ICP"
"84",2007,"ICIS","CT0101133",1.10011e+11,"HERITAGE VILLAGE COMPANY","SOUTHBURY","NEW HAVEN","CT","Non-Major",41.48477,-73.22364,6514,6514,"OPER OF DWELL OTHER THAN APART",11000050903,"Pomperaug River",10509.4,899,0,899,8.472323856,19.70626444,0.411,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0101133&sys=ICP"
"85",2007,"ICIS","NH0100765",1.10007e+11,"CHARLESTOWN WASTEWATER TREATMENT PLANT","CHARLESTOWN","SULLIVAN","NH","Major",43.225795,-72.432518,4952,4952,"SEWERAGE SYSTEMS",10801060703,"Jabes Hackett Brook-Connecticut River",10420.19115,0,0,0,34.61,63.7,0.292,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NH0100765&sys=ICP"
"86",2007,"ICIS","MA0101648",1.10007e+11,"SOUTH DEERFIELD WASTEWATER TREATMENT PLANT","DEERFIELD","FRANKLIN","MA","Non-Major",42.46829,-72.58914,4952,4952,"SEWERAGE SYSTEMS",10802010602,"Russellville Brook-Connecticut River",9761.737064,0,0,0,8.786210275,16.95322581,0.408083333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0101648&sys=ICP"
"87",2007,"ICIS","CT0000086",1.10051e+11,"ALLNEX USA RESINS AND ADDITIVES MANUFACTURING FACILITY","WALLINGFORD","NEW HAVEN","CT","Major",41.435,-72.836389,2821,2821,"PLSTC MAT./SYN RESINS/NV ELAST",11000040105,"Outlet Quinnipiac River",9234.567663,0,0,0,29.4297038,67.99725615,0.098035986,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0000086&sys=ICP"
"88",2007,"ICIS","CT0100447",1.1003e+11,"PLAINFIELD NORTH WATER POLLUTION CONTROL FACILITY","PLAINFIELD","WINDHAM","CT","Major",41.71937,-71.91721,4952,4952,"SEWERAGE SYSTEMS",11000010503,"Lower Moosup River",9195.122468,0,0,0,6.248,7.5,0.68225,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0100447&sys=ICP"
"89",2007,"ICIS","MA0101940",1.10002e+11,"OLD DEERFIELD WASTEWATER TREATMENT PLANT","DEERFIELD","FRANKLIN","MA","Non-Major",42.551231,-72.61107,4952,4952,"SEWERAGE SYSTEMS",10802030502,"Bear River-Deerfield River",8657.364208,0,0,0,12.18356119,14.64086022,0.156888889,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0101940&sys=ICP"
"90",2007,"ICIS","CT0101222",1.10007e+11,"WINSTED WPCF","WINSTED","LITCHFIELD","CT","Major",41.941792,-73.053825,4952,4952,"SEWERAGE SYSTEMS",10802070103,"Still River",8330.217969,0,0,0,1.691666667,4.2,1.341666667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0101222&sys=ICP"
"91",2007,"ICIS","MA0100200",1.1001e+11,"NORTHFIELD WWTF","NORTHFIELD","FRANKLIN","MA","Non-Major",42.701976,-72.458138,4952,4952,"SEWERAGE SYSTEMS",10802010501,"Pauchaug Brook-Connecticut River",7922.601323,0,0,0,24.27185292,37.09677419,0.105583333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0100200&sys=ICP"
"92",2007,"ICIS","CT0100293",1.10014e+11,"HOCKANUM RIVER WATER POLLUTION CONTROL FACILITY","MANCHESTER","HARTFORD","CT","Major",41.777345,-72.561071,4952,4952,"SEWERAGE SYSTEMS",10802050402,"Lower Hockanum River",7421.692973,0,0,0,0.381428571,1.41,5.9125,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0100293&sys=ICP"
"93",2007,"ICIS","CT0100463",1.10006e+11,"PLYMOUTH WPCF","PEQUABUCK","LITCHFIELD","CT","Major",41.668987,-72.991771,4952,4952,"SEWERAGE SYSTEMS",10802070404,"Pequabuck River",7166.155892,4088.248023,0,4088.248023,2.650833333,23.2,1.010666667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0100463&sys=ICP"
"94",2007,"ICIS","MA0110043",1.10007e+11,"MCLAUGHLIN STATE TROUT HATCHERY","BELCHERTOWN","HAMPSHIRE","MA","Non-Major",42.267471,-72.338576,921,921,"FISH HATCHERIES AND PRESERVES",10802040106,"Quabbin Reservoir-Swift River",6670.430481,0,0,0,0.627078853,1.625806452,5.289166667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0110043&sys=ICP"
"95",2007,"ICIS","CT0100536",1.10009e+11,"SOUTHINGTON WPCF","SOUTHINGTON (PLANTSVILLE)","HARTFORD","CT","Major",41.566931,-72.883694,4952,4952,"SEWERAGE SYSTEMS",11000040103,"Headwaters Quinnipiac River",6564.117704,0,0,0,0.331428571,1.76,4.62,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0100536&sys=ICP"
"96",2007,"ICIS","CT0101214",1.10002e+11,"STAFFORD / WPCF","STAFFORD SPRINGS","TOLLAND","CT","Major",41.94688,-72.30454,4952,4952,"SEWERAGE SYSTEMS",11000020108,"Nelson Brook-Willimantic River",6382.028696,0,0,0,1.6,3,1.2475,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0101214&sys=ICP"
"97",2007,"ICIS","MA0102776",1.1001e+11,"ERVING WASTEWATER TREATMENT PLANT #3","ERVING","FRANKLIN","MA","Non-Major",42.598361,-72.43875,4952,4952,"SEWERAGE SYSTEMS",10802020207,"Lyons Brook-Millers River",6260.840031,0,0,0,166.7903053,323.5172095,0.004333333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0102776&sys=ICP"
"98",2007,"ICIS","NH0100510",1.1001e+11,"WHITEFIELD WASTEWATER TREATMENT FACILITY","WHITEFIELD","COOS","NH","Non-Major",44.376294,-71.622598,4952,4952,"SEWERAGE SYSTEMS",10801030101,"Bog Brook",6187.870683,0,0,0,16.84666667,28,0.123666667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NH0100510&sys=ICP"
"99",2007,"ICIS","MA0100340",1.10024e+11,"TEMPLETON WASTEWATER TREATMENT FACILITY","TEMPLETON (BALDWINVILLE)","WORCESTER","MA","Major",42.601436,-72.073756,4952,4952,"SEWERAGE SYSTEMS",10802020201,"Otter River",5811.889057,470.9872547,0,470.9872547,3.505666219,10,0.275333333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0100340&sys=ICP"
"100",2007,"ICIS","MA0101079",1.1001e+11,"SUNDERLAND WASTEWATER TREATMENT FACILITY","SUNDERLAND","FRANKLIN","MA","Non-Major",42.452405,-72.584683,4952,4952,"SEWERAGE SYSTEMS",10802010602,"Russellville Brook-Connecticut River",5621.706917,0,0,0,11.98419355,18.9,0.168916667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0101079&sys=ICP"
"101",2007,"ICIS","MA0100102",1.1001e+11,"HARDWICK WATER POLLUTION CONTROL FACILITY","GILBERTVILLE","WORCESTER","MA","Non-Major",42.300309,-72.214159,4952,4952,"SEWERAGE SYSTEMS",10802040207,"Danforth Brook-Ware River",5407.02,0,0,0,7.998880699,13.63273427,0.087881818,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0100102&sys=ICP"
"102",2007,"ICIS","MA0101044",1.1001e+11,"SHELBURNE WASTEWATER TREATMENT FACILITY","SHELBURNE","FRANKLIN","MA","Non-Major",42.595262,-72.731942,4952,4952,"SEWERAGE SYSTEMS",10802030502,"Bear River-Deerfield River",5171.246047,0,0,0,12.05447017,15.43928571,0.18305,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0101044&sys=ICP"
"103",2007,"ICIS","CT0026476",1.10025e+11,"ALGONQUIN POWER COGENERATION FACILITY","WINDSOR LOCKS","HARTFORD","CT","Non-Major",41.930031,-72.62676,2621,2621,"PAPER MILLS",10802050105,"Freshwater Brook-Connecticut River",5127.691808,0,0,0,0.091818182,0.14,14.85454545,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0026476&sys=ICP"
"104",2007,"ICIS","NHG580421",1.1001e+11,"LISBON WASTEWATER TREATMENT FACILITY","LISBON","GRAFTON","NH","Non-Major",44.20149,-71.928419,NA,NA,NA,10801030503,"Pearl Lake Brook-Ammonoosuc River",5021.576154,0,0,0,46,46,0.122416667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NHG580421&sys=ICP"
"105",2007,"ICIS","CT0100374",1.10002e+11,"BRISTOL WATER RECLAMATION FACILITY","BRISTOL","HARTFORD","CT","Major",41.66049,-72.9197,4952,4952,"SEWERAGE SYSTEMS",10802070404,"Pequabuck River",4903.64573,0,0,0,0.180833333,0.4,7.831666667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0100374&sys=ICP"
"106",2007,"ICIS","NH0101150",1.1001e+11,"WEST SWANZY WWTP","SWANZEY","CHESHIRE","NH","Non-Major",42.8682,-72.32657,4952,4952,"SEWERAGE SYSTEMS",10802010401,"Wheelock Brook-Ashuelot River",4650.114472,0,0,0,9.94375,38,0.133708333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NH0101150&sys=ICP"
"107",2007,"ICIS","CT0100081",1.10001e+11,"CHESIRE,WATER POLLUTION CONTROL FACILITY","CHESHIRE","NEW HAVEN","CT","Major",41.53378,-72.86655,4952,4952,"SEWERAGE SYSTEMS",11000040103,"Headwaters Quinnipiac River",4066.43261,0,0,0,0.578333333,1.5,2.445833333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0100081&sys=ICP"
"108",2007,"ICIS","MA0005282",1.10065e+11,"USM CORP TEXON DIV-RUSSELL","RUSSELL","HAMPDEN","MA","Major",42.2233,-72.86853,2621,2621,"PAPER MILLS",10802060301,"Moose Meadow Brook-Westfield River",3965.336228,0,0,0,0.810791667,2.261,0.610416667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0005282&sys=ICP"
"109",2007,"ICIS","NH0101052",1.1001e+11,"TROY WASTEWATER TREATMENT FACILITY","TROY","CHESHIRE","NH","Non-Major",42.835252,-72.178076,4952,4952,"SEWERAGE SYSTEMS",10802010303,"South Branch Ashuelot River",3584.4,328.6,0,328.6,14.32905781,38.85717466,0.075583333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NH0101052&sys=ICP"
"110",2007,"ICIS","NH0101257",1.10007e+11,"CLAREMONT WASTEWATER TREATMENT FACILITY","CLAREMONT","SULLIVAN","NH","Major",43.38962,-72.379045,4952,4952,"SEWERAGE SYSTEMS",10801060407,"Sugar River",3563.55,0,0,0,0.818913185,2.036922211,1.46625,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NH0101257&sys=ICP"
"111",2007,"ICIS","CT0003883",1.1e+11,"NRG MIDDLETOWN POWER STATION","MIDDLETOWN","MIDDLESEX","CT","Major",41.554782,-72.58358,4911,4911,"ELECTRICAL SERVICES",10802050702,"Mill Creek-Connecticut River",3554.446647,0,0,0,0.372916667,2.363333333,21.22468267,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0003883&sys=ICP"
"112",2007,"ICIS","CT0002127",1.10044e+11,"CELLU TISSUE","EAST HARTFORD","HARTFORD","CT","Major",41.776151,-72.606406,2679,2679,"CONV PAPER & PAPERBRD PRODUCTS",10802050402,"Lower Hockanum River",3057.362705,0,0,0,0.545,0.966666667,0.612,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0002127&sys=ICP"
"113",2007,"ICIS","CT0003778",1.1e+11,"PSEG POWER CONNECTICUT LLC","BRIDGEPORT","FAIRFIELD","CT","Major",41.17067,-73.18408,4911,4911,"ELECTRICAL SERVICES",11000060303,"Rooster River-Frontal Long Island Sound",2948.395304,0,0,0,2.029444444,7.333333333,35.52613457,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0003778&sys=ICP"
"114",2007,"ICIS","NH0101168",1.10011e+11,"MERIDEN VILLAGE WATER DISTRICT","MERIDEN","SULLIVAN","NH","Non-Major",43.54017,-72.26377,4952,4952,"SEWERAGE SYSTEMS",10801060301,"Bloods Brook",2876.372976,0,0,0,68.44247312,104.2666667,0.04675,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NH0101168&sys=ICP"
"115",2007,"ICIS","CT0003824",1.10011e+11,"ELECTRIC BOAT CORP","GROTON","NEW LONDON","CT","Major",41.350752,-72.082098,3731,3731,"SHIP BUILDING AND REPAIRING",11000030203,"Thames River-Frontal New London Harbor",2639.655085,0,0,0,12.00416667,22.26,2.016757022,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0003824&sys=ICP"
"116",2007,"ICIS","CT0101788",1.10002e+11,"NEWTOWN /WPCF","NEWTOWN","FAIRFIELD","CT","Non-Major",41.41472,-73.28424,4952,4952,"SEWERAGE SYSTEMS",11000051001,"Pootatuck River",2619.166256,0,0,0,1.653636364,10.8,0.431583333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0101788&sys=ICP"
"117",2007,"ICIS","NY0105741",1.10008e+11,"FOX LANE CAMPUS","BEDFORD","WESTCHESTER","NY","Non-Major",41.18632,-73.63554,8999,8999,"SERVICES, NEC",11000060402,"Mianus River",2561.978251,0,0,0,27.74404175,136.8652752,0.028958333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NY0105741&sys=ICP"
"118",2007,"ICIS","CT0100439",1.1001e+11,"PLAINFIELD VILLAGE SEWAGE TREATMENT PLANT","PLAINFIELD","WINDHAM","CT","Non-Major",41.669458,-71.928107,4952,4952,"SEWERAGE SYSTEMS",11000010702,"Mill Brook",2557.037855,0,0,0,2.95,3.6,0.382166667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0100439&sys=ICP"
"119",2007,"ICIS","NHG580404",1.10028e+11,"WINCHESTER WASTEWATER TREATMENT PLANT","WINCHESTER","CHESHIRE","NH","Non-Major",42.770205,-72.389345,NA,NA,NA,10802010403,"Ashuelot River",2338.488125,0,0,0,13.8,13.8,0.203466667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NHG580404&sys=ICP"
"120",2007,"ICIS","CT0101681",1.10007e+11,"LEDYARD WATER POLLUTION CONTROL FACILITY","LEDYARD","NEW LONDON","CT","Non-Major",41.43364,-71.96512,4952,4952,"SEWERAGE SYSTEMS",11000030301,"Mystic River-Frontal Fishers Island Sound",1888.599368,0,0,0,3.941666667,6.2,0.1575,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0101681&sys=ICP"
"121",2007,"ICIS","CT0001376",1.10065e+11,"UNITED TECHNOLOGIES CORPORATION, PRATT AND WHITNEY DIVISION","EAST HARTFORD","HARTFORD COUNTY","CT","Major",41.740541,-72.640907,3724,3724,"AIRCRAFT ENGINES & ENGINE PART",10802050505,"Goff Brook-Connecticut River",1887.126218,0,0,0,0.237279125,3.597122302,0.742059523,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0001376&sys=ICP"
"122",2007,"ICIS","MA0101796",1.10007e+11,"LEICESTER WATER SUPPLY WWTF","LEICESTER","WORCESTER","MA","Non-Major",42.240643,-71.917223,4952,4952,"SEWERAGE SYSTEMS",11000010201,"Upper French River",1780.825339,0,0,0,2.382857143,9.45,0.232175,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0101796&sys=ICP"
"123",2007,"ICIS","NH0101044",1.10008e+11,"FRANKLIN PIERCE UNIVERSITY","RINDGE","CHESHIRE","NH","Non-Major",42.770818,-72.057847,8221,8221,"COLLEGES, UNIV & PROF SCHOOLS",10802020103,"Torbell Brook-Millers River",1602.63,664.72,0,664.72,10.57159878,40.47702104,0.040083333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NH0101044&sys=ICP"
"124",2007,"ICIS","CT0100501",1.10002e+11,"SEYMOUR WPCF","SEYMOUR","NEW HAVEN","CT","Major",41.366379,-73.087313,4952,4952,"SEWERAGE SYSTEMS",11000051207,"Bladens River-Naugatuck River",1571.49094,0,0,0,0.548,1.6,1.143333333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0100501&sys=ICP"
"125",2007,"ICIS","CT0100609",1.10056e+11,"VERNON WPCF","VERNON","TOLLAND","CT","Major",41.86545,-72.48457,4952,4952,"SEWERAGE SYSTEMS",10802050401,"Upper Hockanum River",1489.648713,0,0,0,0.115,0.33,3.5975,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0100609&sys=ICP"
"126",2007,"ICIS","NY0020079",1.10002e+11,"GREENPORT POWER PLANT","GREENPORT","SUFFOLK","NY","Major",41.108361,-72.38575,4952,4952,"SEWERAGE SYSTEMS",20302010402,"Goldsmith Inlet-Mattituck Creek",1426.84688,0,0,0,420.0454545,950,0.139110417,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NY0020079&sys=ICP"
"127",2007,"ICIS","CT0101770",1.1001e+11,"REDDING WASTEWATER TREATMENT FACILITY","REDDING","FAIRFIELD","CT","Non-Major",41.258249,-73.429303,4952,4952,"SEWERAGE SYSTEMS",11000060202,"Norwalk River-Frontal Norwalk Harbor",1400.007219,870.79,0,870.79,8.284315043,50.20414154,0.050666667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0101770&sys=ICP"
"128",2007,"ICIS","CT0000957",1.1e+11,"PFIZER GROTON CAMPUS","GROTON","NEW LONDON","CT","Non-Major",41.3309,-72.0771,2834,2834,"PHARMACEUTICAL PREPARATIONS",11000030203,"Thames River-Frontal New London Harbor",1316.266316,0,0,0,0.282218986,1.962260587,4.711610844,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0000957&sys=ICP"
"129",2007,"ICIS","CT0001341",1.10001e+11,"PHARMACIA & UPJOHN (FORMER)","NORTH HAVEN","NEW HAVEN","CT","Non-Major",41.375384,-72.878626,2869,2869,"INDUST. ORGANIC CHEMICALS NEC",11000040105,"Outlet Quinnipiac River",836.7701702,0,0,0,0.5169625,1.3,0.224635167,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0001341&sys=ICP"
"130",2007,"ICIS","CT0090182",1.10003e+11,"NATIONAL MARINE FISHERIES","MILFORD","NEW HAVEN","CT","Non-Major",41.21171,-73.05407,8731,8731,"COMMERCIAL PHYSICAL RESEARCH",11000040303,"Milford Harbor-Frontal Long Island Sound",803.9754741,0,0,0,0.46975,0.85,0.605,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0090182&sys=ICP"
"131",2007,"ICIS","MA0103110",1.1001e+11,"WEST STOCKBRIDGE WASTEWATER TREAMENT FACILITY","WEST STOCKBRIDGE","BERKSHIRE","MA","Non-Major",42.33241,-73.36937,4952,4952,"SEWERAGE SYSTEMS",11000050201,"Williams River",768.3416401,0,0,0,3.588402778,9.03,0.011673833,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0103110&sys=ICP"
"132",2007,"ICIS","MA0100170",1.1001e+11,"OXFORD ROCHDALE WASTEWATER TREATMENT PLANT","NORTH OXFORD","WORCESTER COUNTY","MA","Non-Major",42.183647,-71.894113,4952,4952,"SEWERAGE SYSTEMS",11000010201,"Upper French River",710.9583516,0,0,0,0.828571429,3,0.199666667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0100170&sys=ICP"
"133",2007,"ICIS","CT0100498",1.10007e+11,"TOWN OF SALISBURY WPCF","SALISBURY","LITCHFIELD","CT","Non-Major",42.014536,-73.431065,4952,4952,"SEWERAGE SYSTEMS",11000050305,"Salmon Creek",709.6406493,0,0,0,0.718,1.6,0.3625,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0100498&sys=ICP"
"134",2007,"ICIS","CT0100781",1.10056e+11,"THOMASTON WPCF","THOMASTON","LITCHFIELD","CT","Major",41.645097,-73.079553,4952,4952,"SEWERAGE SYSTEMS",11000051104,"Branch Brook",707.1631614,0,0,0,0.258333333,0.49,0.86375,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0100781&sys=ICP"
"135",2007,"ICIS","CT0101231",1.10001e+11,"TOWN OF NORFOLK WPCF","NORFOLK","LITCHFIELD","CT","Non-Major",41.99983,-73.21633,4952,4952,"SEWERAGE SYSTEMS",11000050303,"Blackberry River",705.0437138,0,0,0,0.52,0.6,0.555833333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0101231&sys=ICP"
"136",2007,"ICIS","MA0102156",1.10009e+11,"TEMPLETON DEVELOPMENT CENTER","TEMPLETON (BALDWINVILLE)","WORCESTER","MA","Non-Major",42.591474,-72.116216,8211,8211,"ELEMENTARY & SECONDARY SCHOOLS",10802020204,"Beaver Brook-Millers River",681.3767837,9.500333346,0,9.500333346,3.611833333,12.4,0.022087273,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0102156&sys=ICP"
"137",2007,"ICIS","NY0066028",1.10009e+11,"SCSD#22 /HAUPPAUGE CTY CTR STP","HAUPPAUGE","SUFFOLK","NY","Non-Major",40.826333,-73.227917,4952,4952,"SEWERAGE SYSTEMS",20302010302,"Nissequogue River",588.6998501,0,0,0,2.341666667,4.4,0.085333333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NY0066028&sys=ICP"
